,hour,day_of_week,casualties,accident_cause,vehicles_involved,vehicle_type,driver_age,accident_area,driving_experience,lanes
9793,22,4,0,2,0,9,0,8,0,4
9794,16,3,3,2,1,5,0,7,1,1
9795,16,3,1,0,1,10,1,4,2,3
9796,13,0,0,1,1,5,1,4,2,0
9797,0,3,0,11,1,0,0,4,1,4
9798,13,3,0,3,0,6,2,6,3,3
9799,11,5,0,2,0,0,0,5,1,2
9800,16,4,0,10,1,0,1,7,1,1
9801,15,3,0,8,1,4,0,5,2,2
9802,20,2,3,3,1,7,0,4,1,4
9803,11,4,0,10,0,8,1,4,1,2
9804,17,4,1,9,1,9,1,5,1,2
9805,12,5,1,1,0,0,1,7,2,3
9806,14,2,0,16,1,7,0,3,2,4
9807,13,0,0,9,1,7,2,1,1,4
9808,17,0,2,13,0,10,1,4,1,2
9809,17,0,0,16,1,3,2,5,2,5
9810,18,4,0,6,0,5,0,4,2,4
9811,14,2,0,10,0,1,2,9,2,5
9812,18,2,3,3,1,0,0,8,1,4
9813,20,4,0,9,1,13,0,5,1,3
9814,17,2,2,3,0,7,1,3,2,4
9815,21,3,0,0,1,0,0,10,1,4
9816,0,2,1,11,0,0,0,3,1,3
9817,16,1,0,11,1,0,1,7,0,3
9818,7,2,3,0,0,10,0,5,1,2
9819,20,4,0,3,1,0,0,5,2,3
9820,16,3,0,8,1,4,0,5,2,3
9821,12,2,0,12,0,9,1,5,2,2
9822,15,2,0,10,1,0,0,4,0,2
9823,20,3,1,3,0,6,0,4,1,4
9824,16,4,0,10,1,0,1,6,1,1
9825,14,2,2,12,0,7,1,11,2,6
9826,3,3,1,0,0,9,0,4,1,2
9827,0,2,1,10,0,0,0,3,2,3
9828,16,2,3,9,1,0,1,6,2,3
9829,18,2,3,2,1,0,0,8,1,6
9830,16,5,0,10,1,0,1,5,1,1
9831,11,1,0,12,0,9,0,4,2,2
9832,12,2,0,9,1,0,1,6,0,2
9833,7,6,0,10,0,5,0,6,1,1
9834,20,2,3,3,1,8,1,4,2,4
9835,17,2,1,0,1,10,2,4,2,2
9836,6,6,0,9,1,7,0,8,2,1
9837,19,1,0,0,0,4,1,1,1,2
9838,22,3,2,1,0,7,0,5,0,2
9839,20,3,3,2,1,8,0,4,2,3
9840,21,2,0,4,0,0,0,5,2,2
9841,21,2,2,8,0,0,1,7,2,2
9842,0,3,1,10,1,6,2,7,2,4
9843,20,2,3,9,1,0,1,7,2,2
9844,21,3,3,2,1,7,0,4,1,3
9845,15,3,0,9,1,0,1,5,1,0
9846,15,4,0,9,1,0,1,4,1,0
9847,14,2,0,10,0,0,2,10,2,4
9848,20,2,2,1,1,5,1,3,2,4
9849,20,2,1,0,0,14,0,5,1,6
9850,18,2,3,3,1,8,1,4,2,4
9851,11,2,0,11,0,9,1,4,1,2
9852,6,6,0,10,1,5,0,7,1,1
9853,10,1,0,9,0,0,1,5,0,3
9854,5,5,0,0,1,4,2,4,1,2
9855,20,2,0,9,0,0,2,4,2,1
9856,18,2,2,0,1,8,1,4,1,2
9857,21,3,3,2,1,8,1,4,2,4
9858,17,3,1,9,1,8,1,8,3,2
9859,17,4,0,17,1,3,1,8,2,2
9860,19,1,0,0,0,5,0,2,1,2
9861,15,3,0,9,1,0,1,8,1,1
9862,20,2,3,9,1,0,1,8,2,2
9863,20,4,0,0,0,13,0,7,0,5
9864,15,3,0,10,1,0,1,6,0,1
9865,13,3,0,3,0,6,2,6,3,3
9866,11,5,0,9,0,0,1,5,2,3
9867,19,4,3,0,1,6,0,4,3,1
9868,16,4,0,2,0,5,1,2,3,4
9869,16,4,0,13,0,8,1,4,2,3
9870,5,5,0,1,0,5,1,4,1,2
9871,16,4,0,3,1,15,1,4,2,4
9872,18,5,1,13,1,5,1,9,1,2
9873,14,2,1,9,0,0,1,9,2,3
9874,15,3,1,9,1,0,1,8,1,1
9875,21,2,1,4,0,0,0,5,2,3
9876,20,3,3,0,1,7,1,6,3,3
9877,20,3,2,3,1,0,0,5,1,6
9878,19,2,3,1,1,7,0,4,1,4
9879,15,5,0,9,1,0,1,4,1,1
9880,21,2,2,9,0,0,2,7,2,2
9881,15,3,0,9,1,0,1,4,1,0
9882,6,2,1,11,1,5,1,4,1,5
9883,1,2,2,2,0,12,0,5,1,2
9884,14,2,0,16,1,7,0,3,2,4
9885,15,3,2,2,0,0,0,4,1,3
9886,6,2,1,11,1,5,1,4,1,5
9887,17,4,0,9,1,14,0,4,1,2
9888,21,2,0,4,0,0,0,5,2,2
9889,18,3,0,3,1,14,1,4,2,4
9890,11,5,1,2,1,0,0,8,1,4
9891,14,3,0,16,1,7,0,3,2,4
9892,17,5,0,6,1,14,1,4,2,3
9893,20,4,0,3,1,0,0,5,2,1
9894,14,2,2,9,0,0,1,8,2,3
9895,3,2,1,9,1,9,2,6,2,2
9896,18,4,0,2,1,0,2,5,0,5
9897,15,4,0,3,0,5,1,3,2,4
9898,16,4,0,13,1,8,1,4,2,4
9899,15,3,0,9,1,0,1,5,1,4
9900,4,1,1,15,1,12,2,6,3,1
9901,16,4,0,13,1,7,1,6,2,3
9902,17,2,3,9,1,0,1,5,2,3
9903,11,4,0,9,0,0,1,5,1,4
9904,21,4,1,3,0,8,0,7,0,4
9905,1,2,3,0,0,7,0,5,1,3
9906,21,3,0,3,0,0,0,5,2,2
9907,15,3,0,9,1,0,1,4,1,0
9908,21,3,3,1,1,7,0,4,1,2
9909,15,2,3,9,1,0,1,7,2,3
9910,17,6,1,11,1,6,0,8,2,2
9911,14,2,0,9,0,3,1,6,3,4
9912,21,2,1,9,0,0,2,5,2,2
9913,15,4,0,1,1,0,0,5,1,4
9914,14,2,2,9,0,0,1,8,2,3
9915,13,4,1,9,1,6,1,4,1,0
9916,11,3,3,1,1,8,0,5,1,2
9917,17,4,0,10,1,14,0,4,0,2
9918,8,6,0,10,0,6,1,5,1,1
9919,12,4,0,9,0,0,1,4,2,2
9920,21,2,3,0,1,7,0,5,1,2
9921,14,3,3,2,1,6,0,6,1,2
9922,15,3,0,8,1,0,0,5,2,5
9923,16,4,0,17,1,7,1,4,2,4
9924,2,2,2,0,0,0,2,7,2,2
9925,20,3,0,9,1,14,0,5,1,3
9926,19,2,1,2,1,0,0,9,1,4
9927,4,3,1,9,1,8,2,5,1,2
9928,20,3,3,0,1,7,1,6,3,3
9929,21,2,0,9,0,0,2,4,2,2
9930,15,3,0,8,1,1,0,5,2,5
9931,16,2,2,10,1,9,1,9,3,3
9932,17,4,0,11,1,14,0,4,0,3
9933,17,4,0,16,1,4,1,9,1,2
9934,13,0,0,9,1,6,1,3,2,3
9935,9,2,0,11,1,6,1,4,1,0
9936,15,4,0,9,1,0,1,5,1,3
9937,14,2,0,9,0,1,1,6,2,6
9938,20,2,2,1,1,5,0,3,2,4
9939,18,2,1,11,1,14,0,5,1,2
9940,15,2,0,8,0,5,1,4,2,2
9941,21,3,2,3,1,0,0,5,2,4
9942,13,1,0,2,0,5,2,6,2,2
9943,17,2,1,10,1,0,0,8,1,2
9944,15,4,0,1,0,0,0,5,1,3
9945,20,3,2,3,1,0,0,5,1,6
9946,11,5,0,9,0,0,1,5,2,3
9947,4,5,0,10,1,3,0,7,1,1
9948,17,2,2,2,1,8,1,4,2,4
9949,0,2,2,9,0,0,0,2,3,2
9950,21,4,1,3,0,8,0,6,0,4
9951,13,1,0,2,0,5,2,6,2,2
9952,21,3,0,3,0,0,0,5,2,2
9953,14,2,0,9,0,0,1,4,1,0
9954,21,4,1,3,0,8,0,7,0,4
9955,20,1,1,0,0,5,1,2,2,3
9956,11,2,3,0,1,8,0,0,1,1
9957,19,2,3,3,1,7,0,4,1,4
9958,18,4,0,10,2,7,0,5,2,1
9959,12,1,1,9,1,7,1,3,1,3
9960,16,4,1,12,1,7,0,6,3,3
9961,15,0,0,1,0,6,1,4,2,0
9962,17,2,1,0,1,10,3,4,2,1
9963,15,3,0,10,1,0,1,7,0,1
9964,18,3,1,9,1,11,1,5,1,2
9965,20,2,3,3,1,0,0,5,1,6
9966,18,2,2,1,0,7,0,4,2,0
9967,6,6,0,9,1,7,1,6,2,2
9968,22,3,2,1,0,7,0,5,0,2
9969,17,4,0,11,1,8,0,5,2,2
9970,11,5,1,3,1,0,0,7,1,4
9971,16,3,0,15,1,5,1,11,1,2
9972,14,2,0,9,0,0,1,4,1,0
9973,16,3,3,3,1,0,0,4,1,3
9974,15,3,0,8,1,1,0,5,2,5
9975,20,3,2,3,1,0,0,5,1,6
9976,16,4,0,14,1,8,1,4,2,4
9977,20,4,0,9,1,13,0,5,1,3
9978,5,5,0,9,1,5,0,7,1,1
9979,17,1,2,10,1,0,1,5,1,4
9980,16,3,0,13,1,7,1,5,3,4
9981,11,5,1,9,0,7,1,4,1,0
9982,19,3,1,5,0,0,0,5,1,1
9983,16,5,0,4,1,14,2,4,2,4
9984,13,5,0,9,1,14,1,7,0,3
9985,17,5,0,7,1,14,0,4,1,2
9986,13,5,1,9,1,7,0,5,1,0
9987,20,5,0,12,0,8,3,4,0,0
9988,20,2,3,0,1,7,0,6,2,4
9989,4,5,0,0,0,6,1,4,1,2
9990,12,0,1,1,1,5,1,4,1,0
9991,18,2,2,0,1,8,1,4,2,1
9992,18,2,1,3,0,7,0,4,2,4
9993,17,1,2,13,0,11,0,4,0,2
9994,14,2,0,16,1,7,0,3,2,4
9995,16,3,1,0,1,9,1,5,2,4
9996,12,5,1,1,1,0,1,6,2,4
9997,6,6,0,9,1,7,1,6,2,2
9998,16,6,1,11,1,6,0,8,2,2
9999,14,2,0,9,0,3,1,7,3,5
10000,16,3,1,0,1,9,0,5,1,4
10001,15,5,1,9,1,12,2,6,0,3
10002,14,2,2,9,0,0,1,8,2,3
10003,16,2,3,3,1,0,0,5,1,4
10004,16,2,3,3,1,0,0,5,1,4
10005,19,4,0,10,1,7,0,5,2,1
10006,17,0,1,0,0,7,0,4,1,1
10007,15,3,0,9,1,0,1,5,1,0
10008,12,2,0,9,0,7,2,0,1,5
10009,17,2,1,0,1,10,2,4,2,2
10010,15,3,0,10,1,0,1,7,0,1
10011,15,2,1,14,1,6,1,11,1,4
10012,20,4,0,9,1,14,0,4,1,3
10013,12,3,3,0,1,9,0,5,1,2
10014,20,2,2,2,1,6,0,3,1,4
10015,20,2,3,3,1,8,1,4,2,4
10016,18,3,1,2,1,15,1,4,2,5
10017,17,2,3,10,1,0,0,4,1,4
10018,18,2,3,10,1,0,0,7,2,4
10019,6,3,1,10,1,5,1,4,1,4
10020,1,2,2,9,0,0,0,2,3,2
10021,13,3,2,0,1,9,0,2,1,2
10022,16,0,0,12,1,0,0,6,0,4
10023,16,5,1,11,1,7,0,7,3,2
10024,20,3,2,3,0,7,0,4,2,4
10025,13,4,1,3,1,0,0,4,1,4
10026,21,3,3,2,1,8,1,4,2,4
10027,18,2,3,1,1,8,0,4,2,1
10028,11,2,3,0,1,7,0,1,1,0
10029,16,3,3,3,1,0,0,4,1,2
10030,11,2,0,11,0,9,1,4,1,2
10031,6,1,2,11,1,5,1,4,1,5
10032,11,2,0,11,0,9,1,4,1,1
10033,15,3,0,9,1,0,1,4,1,0
10034,11,2,3,0,1,8,0,0,1,0
10035,12,2,0,9,0,7,2,0,1,5
10036,2,2,1,15,1,13,3,8,3,2
10037,15,4,0,9,1,0,1,4,1,0
10038,21,2,1,9,0,0,2,6,2,2
10039,11,4,0,9,0,0,1,5,2,4
10040,20,2,0,10,0,0,2,5,2,2
10041,11,5,0,9,0,7,1,4,1,1
10042,18,2,2,0,1,8,0,4,2,1
10043,20,4,0,3,1,0,1,5,1,3
10044,15,2,0,9,1,0,1,4,2,0
10045,0,2,2,9,0,0,0,2,3,2
10046,10,1,0,9,0,0,1,6,0,3
10047,9,6,0,2,1,1,0,7,1,3
10048,16,2,3,3,1,0,0,5,1,4
10049,17,2,3,10,1,0,0,8,2,3
10050,11,3,4,0,1,9,0,4,1,1
10051,19,2,1,9,1,13,1,5,1,2
10052,6,5,0,10,1,5,0,7,1,1
10053,13,4,0,1,0,0,0,5,1,2
10054,16,5,0,10,2,7,0,7,2,1
10055,17,2,0,17,1,3,2,5,3,4
10056,18,3,0,11,1,14,0,5,0,3
10057,2,4,0,11,1,2,0,5,1,2
10058,16,1,0,17,1,4,2,4,2,5
10059,2,2,1,9,1,9,3,6,2,2
10060,15,1,1,12,1,0,0,4,0,4
10061,15,3,1,9,1,0,1,8,1,1
10062,18,1,1,0,0,6,0,3,1,3
10063,10,6,0,9,0,8,1,4,1,2
10064,11,1,2,1,1,7,0,4,1,1
10065,20,4,0,10,1,7,0,10,2,2
10066,0,3,1,10,1,5,2,6,2,4
10067,0,2,2,1,0,7,0,5,2,4
10068,11,5,0,9,0,0,1,5,2,4
10069,14,2,1,9,0,0,1,9,2,3
10070,16,2,2,10,1,9,1,9,3,3
10071,19,2,1,2,1,14,1,4,2,5
10072,18,3,1,9,1,11,1,5,1,2
10073,12,5,0,2,1,0,0,7,1,4
10074,18,4,0,9,1,7,2,5,0,2
10075,10,1,0,9,0,0,1,5,0,3
10076,17,1,1,13,0,12,0,4,0,2
10077,20,2,2,2,1,6,0,3,1,4
10078,19,2,3,3,1,8,1,4,2,4
10079,15,2,3,9,1,0,0,8,2,3
10080,14,2,0,9,0,2,1,8,2,5
10081,18,2,2,0,1,6,0,4,1,4
10082,16,5,0,4,1,14,2,4,2,4
10083,15,3,2,3,0,5,0,8,1,2
10084,19,2,2,1,1,4,1,2,2,3
10085,15,1,0,10,0,0,1,9,1,4
10086,16,0,0,11,1,0,1,6,0,3
10087,0,3,1,10,1,7,2,7,2,4
10088,13,0,1,1,1,5,1,4,1,0
10089,16,1,0,15,1,5,2,5,3,5
10090,3,1,1,16,1,13,2,7,3,1
10091,11,1,2,0,1,7,0,1,1,0
10092,17,0,1,11,1,0,1,6,0,4
10093,12,5,1,3,1,0,0,6,1,4
10094,6,6,0,9,1,7,0,8,2,1
10095,11,4,1,9,1,6,1,4,1,0
10096,21,3,3,2,1,8,1,4,2,4
10097,2,4,0,11,1,2,0,4,1,4
10098,14,3,0,3,0,5,2,6,2,4
10099,21,3,2,3,0,7,0,4,0,4
10100,15,5,0,9,1,0,1,4,1,1
10101,17,5,0,8,1,10,2,4,1,2
10102,12,1,2,9,1,0,1,8,1,2
10103,19,2,3,3,1,8,1,4,2,4
10104,16,0,0,11,1,0,1,6,0,3
10105,16,4,1,13,1,7,1,5,3,3
10106,21,1,0,2,1,11,1,4,2,3
10107,21,2,0,6,0,0,1,4,2,2
10108,11,5,0,9,0,7,1,4,1,1
10109,8,2,3,0,0,9,0,1,1,1
10110,14,2,0,10,0,2,2,8,2,5
10111,15,3,1,3,0,5,1,8,1,2
10112,0,3,1,11,1,2,0,5,1,4
10113,16,4,0,3,1,15,1,4,2,4
10114,15,5,0,10,1,0,1,5,0,2
10115,18,2,3,0,1,7,0,5,1,1
10116,12,4,1,9,1,6,1,4,1,0
10117,20,5,0,9,0,5,1,0,3,3
10118,20,3,0,6,0,6,0,2,3,3
10119,11,5,0,2,0,0,0,6,1,2
10120,4,5,0,10,1,3,0,6,1,1
10121,20,6,1,12,0,7,2,5,0,0
10122,17,3,1,0,1,11,1,4,2,4
10123,15,2,0,9,1,0,1,5,2,5
10124,17,0,2,13,0,11,0,4,0,2
10125,16,3,1,0,1,10,1,4,2,3
10126,20,5,0,12,0,8,2,4,0,0
10127,8,1,1,9,0,0,0,7,1,2
10128,16,4,0,3,0,5,0,2,3,4
10129,17,5,0,9,1,10,1,4,1,2
10130,21,3,3,1,1,0,0,6,1,6
10131,21,3,3,0,1,6,0,4,1,1
10132,15,3,0,9,1,0,1,4,1,0
10133,11,3,0,11,0,9,1,4,1,2
10134,9,1,0,9,0,0,1,8,1,2
10135,20,2,3,9,1,0,1,8,2,2
10136,18,4,0,4,0,5,0,3,3,4
10137,17,3,1,0,1,9,0,5,2,2
10138,14,5,1,10,1,7,0,6,2,1
10139,20,3,2,0,1,0,0,7,0,6
10140,19,3,0,3,1,0,2,5,0,6
10141,6,6,0,10,1,5,0,6,1,2
10142,19,2,2,1,1,4,1,2,2,3
10143,22,2,2,1,1,7,0,5,1,2
10144,17,2,2,9,1,0,1,5,2,4
10145,19,2,1,1,1,14,1,4,2,5
10146,13,4,0,3,1,1,1,6,1,4
10147,19,2,3,3,1,7,0,4,1,4
10148,16,3,1,0,1,9,1,4,2,4
10149,17,0,3,6,0,5,1,4,2,2
10150,21,3,0,0,0,12,0,7,0,5
10151,13,1,0,9,1,6,1,3,2,3
10152,14,2,0,9,0,0,1,4,1,0
10153,12,0,1,14,1,6,0,2,2,6
10154,17,1,2,9,0,10,1,7,3,2
10155,19,1,0,0,0,4,1,1,1,2
10156,16,0,0,11,1,0,1,6,0,3
10157,1,2,3,0,0,10,0,5,1,2
10158,14,5,1,9,1,12,2,7,0,3
10159,11,5,0,2,1,0,0,7,1,4
10160,22,2,1,1,1,8,0,5,1,2
10161,15,4,0,1,1,0,0,5,1,4
10162,21,4,0,1,1,0,0,9,1,3
10163,18,2,3,2,1,7,0,4,1,4
10164,21,2,2,8,0,0,1,7,2,2
10165,12,1,1,9,1,7,1,3,1,2
10166,21,3,3,2,1,7,0,4,1,4
10167,18,4,2,5,0,0,0,5,1,1
10168,21,2,1,3,1,8,0,4,1,3
10169,18,2,3,2,1,8,0,4,2,3
10170,5,5,0,1,0,5,1,4,1,2
10171,21,2,1,7,0,0,1,6,2,2
10172,11,5,1,1,1,0,1,8,2,4
10173,4,3,1,9,1,9,2,6,2,2
10174,1,2,1,9,1,9,3,6,2,2
10175,16,5,0,4,1,14,2,4,2,4
10176,15,3,0,9,1,0,1,4,1,0
10177,18,4,0,6,1,14,1,4,2,4
10178,19,3,3,1,1,7,0,5,1,1
10179,18,2,2,2,1,0,0,8,1,5
10180,12,5,0,9,0,0,1,5,2,4
10181,11,4,0,10,0,8,1,4,1,2
10182,14,4,0,2,1,0,0,5,1,4
10183,15,1,2,12,1,0,0,3,0,4
10184,17,0,0,1,0,6,1,3,2,0
10185,17,1,1,10,1,0,1,5,1,4
10186,16,3,1,0,1,9,1,4,2,4
10187,16,3,1,0,1,10,2,4,2,2
10188,19,5,2,14,1,4,1,7,2,2
10189,12,5,0,9,0,0,1,5,2,3
10190,18,2,1,0,1,13,1,4,2,5
10191,14,4,0,1,1,0,0,5,1,4
10192,20,4,2,0,1,5,1,3,3,1
10193,21,3,3,0,1,0,0,7,1,6
10194,19,3,3,0,1,7,0,4,2,1
10195,11,3,0,11,0,11,1,6,1,2
10196,16,3,2,2,1,0,0,4,1,4
10197,19,3,0,10,1,8,0,4,2,1
10198,21,3,3,1,1,7,0,4,1,2
10199,17,0,3,7,0,3,1,4,2,2
10200,12,2,0,9,0,7,2,0,1,5
10201,15,5,0,9,1,0,1,4,1,1
10202,17,5,0,9,1,13,0,4,1,2
10203,18,4,0,13,0,8,2,4,1,2
10204,19,4,0,11,1,8,1,4,1,0
10205,12,1,0,9,0,0,1,10,1,3
10206,14,2,2,0,1,6,1,0,1,1
10207,21,3,0,1,1,0,0,9,1,4
10208,12,5,0,2,0,0,1,5,1,2
10209,21,2,2,0,0,6,0,4,1,2
10210,21,3,3,1,1,7,0,5,1,2
10211,20,2,3,0,1,0,0,8,1,6
10212,17,0,0,11,1,0,0,7,0,4
10213,17,4,0,9,1,14,0,4,0,2
10214,21,2,2,9,0,0,2,7,2,2
10215,11,5,1,1,1,0,1,8,2,4
10216,14,4,1,1,1,9,1,4,3,3
10217,11,2,0,11,0,9,1,3,1,2
10218,17,4,0,8,1,4,0,5,1,4
10219,19,4,1,3,1,0,0,5,2,1
10220,6,6,0,10,1,5,0,7,1,1
10221,17,4,0,1,1,0,1,5,0,4
10222,15,2,0,9,1,0,1,5,0,2
10223,17,0,0,0,0,8,2,4,2,0
10224,14,3,2,2,0,0,0,4,1,3
10225,19,2,3,3,1,0,0,6,1,6
10226,20,1,1,0,0,5,1,2,2,3
10227,17,2,3,3,1,0,0,7,1,5
10228,17,0,0,1,0,6,1,2,2,0
10229,20,2,3,0,1,0,0,8,1,5
10230,16,2,1,13,0,8,1,4,2,3
10231,14,2,0,10,0,0,2,10,2,4
10232,18,2,3,2,1,8,0,4,2,3
10233,19,5,2,12,1,4,1,7,2,2
10234,15,3,0,9,1,5,1,5,2,2
10235,11,5,1,2,1,0,0,8,1,4
10236,13,0,0,9,1,7,2,2,1,4
10237,15,4,1,10,1,0,1,4,0,2
10238,20,2,1,0,0,14,0,4,1,6
10239,5,5,0,9,1,8,1,8,3,2
10240,15,3,2,2,0,0,0,4,1,3
10241,21,1,0,3,1,9,1,4,2,2
10242,18,4,0,8,1,4,2,5,0,4
10243,1,2,2,0,0,4,1,6,2,3
10244,18,2,2,10,0,0,0,6,2,3
10245,10,1,0,9,0,0,1,5,0,3
10246,16,0,2,13,0,10,1,4,1,2
10247,17,4,0,8,1,5,0,5,2,2
10248,21,3,3,1,1,8,1,6,2,4
10249,20,2,3,0,1,0,0,8,1,5
10250,4,4,1,1,0,5,1,4,1,2
10251,2,2,2,0,0,1,2,7,2,2
10252,13,0,0,9,1,7,2,1,1,4
10253,17,4,0,1,1,0,0,5,1,3
10254,16,4,0,1,1,11,1,5,2,4
10255,16,4,0,3,0,5,0,2,3,4
10256,3,2,2,0,1,0,2,8,2,2
10257,21,2,0,4,0,0,0,5,2,2
10258,6,5,0,9,1,4,0,8,1,1
10259,15,3,0,9,1,3,1,4,2,1
10260,2,3,1,0,0,10,0,4,1,2
10261,11,1,0,11,0,9,1,4,2,2
10262,11,1,2,1,1,7,0,4,1,1
10263,11,1,0,11,0,9,1,4,2,2
10264,22,4,0,1,0,11,0,8,0,4
10265,16,3,1,0,1,10,1,4,2,3
10266,18,4,0,4,0,5,0,3,3,4
10267,15,3,0,10,1,0,1,5,0,1
10268,20,4,3,10,1,2,1,8,2,2
10269,17,4,0,15,1,5,1,10,1,2
10270,15,3,0,9,1,4,1,4,2,1
10271,15,3,0,10,1,0,1,7,0,1
10272,20,3,2,3,0,7,0,4,2,4
10273,15,2,2,2,1,5,0,7,1,1
10274,14,2,2,9,0,0,1,8,2,3
10275,19,2,3,3,1,0,0,6,1,6
10276,2,3,2,1,0,6,0,4,1,3
10277,15,2,3,11,1,0,0,3,0,4
10278,21,3,2,3,0,7,0,4,0,4
10279,17,1,2,10,1,0,1,5,1,4
10280,17,5,0,9,1,11,1,4,1,2
10281,16,1,0,11,1,0,1,7,0,2
10282,16,5,0,4,1,14,2,4,2,4
10283,17,0,0,17,1,3,2,5,3,5
10284,21,3,3,1,1,7,0,5,1,2
10285,0,2,1,9,1,8,3,7,2,3
10286,9,4,2,0,1,0,2,8,2,3
10287,1,2,3,0,0,8,0,5,1,3
10288,20,4,0,9,0,5,1,0,3,3
10289,11,5,0,10,0,8,1,4,1,2
10290,16,4,0,16,1,8,1,4,2,4
10291,16,4,0,3,0,5,0,2,3,4
10292,19,4,0,10,1,8,0,9,2,2
10293,20,2,1,9,1,14,0,5,1,2
10294,11,5,1,1,1,0,1,8,2,4
10295,18,4,3,4,1,0,0,5,1,1
10296,13,0,1,12,2,7,0,2,2,5
10297,18,4,0,10,1,8,0,9,2,2
10298,13,4,0,2,1,0,0,5,1,4
10299,3,2,1,0,1,1,2,7,1,2
10300,16,2,3,9,1,0,1,6,2,3
10301,18,5,0,10,1,7,0,9,2,2
10302,21,4,1,3,0,8,0,7,0,4
10303,20,3,3,1,1,7,0,5,1,1
10304,3,2,1,16,1,14,2,8,3,2
10305,20,2,0,10,1,7,0,6,1,1
10306,2,2,2,8,0,9,2,5,2,2
10307,19,5,0,9,0,5,1,0,2,3
10308,16,3,2,2,1,0,0,4,1,4
10309,21,3,3,2,1,7,0,4,1,4
10310,12,0,0,9,1,7,1,3,2,3
10311,10,1,0,12,0,8,1,4,2,1
10312,8,4,1,1,1,0,1,8,1,3
10313,18,1,1,9,0,9,1,8,3,2
10314,6,2,1,11,1,5,1,4,1,5
10315,11,1,0,11,0,9,1,4,2,2
10316,13,1,0,9,0,7,2,0,1,5
10317,17,4,0,12,1,14,0,4,0,3
10318,16,2,3,3,1,4,0,8,1,2
10319,12,0,0,14,1,7,0,2,2,4
10320,8,1,0,12,0,6,1,4,1,1
10321,14,2,0,10,0,0,1,10,1,3
10322,18,3,0,3,1,0,2,5,0,6
10323,3,3,1,14,1,13,2,8,3,2
10324,12,3,3,1,1,7,0,5,1,2
10325,18,2,2,9,1,11,1,6,3,2
10326,18,2,3,0,1,7,0,5,1,3
10327,17,0,0,1,0,7,0,4,2,0
10328,11,5,0,2,0,0,0,7,1,3
10329,21,3,1,3,1,0,0,5,2,3
10330,17,4,0,11,1,8,0,5,2,2
10331,18,4,0,6,1,14,1,4,2,4
10332,11,3,4,0,1,9,0,3,1,1
10333,15,4,0,10,1,0,1,5,0,2
10334,15,2,1,13,1,7,0,4,2,4
10335,20,2,1,9,1,14,0,5,1,2
10336,4,5,0,10,1,4,0,4,1,4
10337,19,3,3,1,1,7,0,5,1,1
10338,0,2,1,11,0,0,0,3,1,3
10339,21,3,3,1,1,7,0,6,2,3
10340,20,3,0,9,0,7,0,0,3,2
10341,19,3,3,1,1,8,0,5,2,1
10342,18,5,1,15,1,3,1,7,2,2
10343,16,2,3,9,1,0,1,6,2,3
10344,20,2,0,9,0,7,0,0,3,2
10345,16,4,1,13,1,7,1,5,3,3
10346,18,3,0,9,1,8,0,5,2,1
10347,19,4,0,9,1,14,0,4,1,3
10348,11,2,0,9,0,0,1,5,0,4
10349,0,2,2,9,0,3,1,4,3,2
10350,21,1,0,3,1,9,0,4,2,2
10351,20,2,3,3,1,0,0,5,1,5
10352,15,2,0,9,1,0,1,5,2,0
10353,14,4,0,1,1,0,0,5,1,4
10354,6,6,0,9,1,7,1,7,2,2
10355,12,4,1,1,0,0,2,8,2,4
10356,13,0,0,1,1,5,1,4,2,0
10357,16,0,1,12,1,0,0,5,0,4
10358,15,2,0,9,0,0,1,4,2,0
10359,15,2,0,10,1,0,0,4,0,2
10360,18,2,3,10,1,0,0,6,2,4
10361,16,2,1,9,1,0,1,5,2,4
10362,15,2,2,9,1,0,1,6,2,2
10363,20,2,3,3,1,8,1,4,2,4
10364,13,0,1,1,1,5,1,4,1,0
10365,20,4,0,10,1,8,0,8,2,1
10366,12,3,0,10,1,12,1,6,0,3
10367,15,0,2,7,0,5,1,3,2,2
10368,15,2,3,9,1,0,1,7,2,3
10369,17,2,2,2,1,0,0,7,1,5
10370,13,0,0,9,1,7,2,1,1,4
10371,18,2,2,0,1,9,3,4,2,1
10372,17,2,1,10,1,0,0,8,1,2
10373,17,0,2,7,0,5,0,3,2,2
10374,4,4,0,0,1,2,2,5,1,2
10375,15,3,0,10,1,0,1,7,0,1
10376,15,3,0,9,1,0,1,8,1,1
10377,21,2,0,9,0,0,2,5,2,2
10378,13,0,1,9,2,7,1,2,2,4
10379,11,5,1,1,1,0,1,8,2,4
10380,19,4,0,7,1,14,0,4,1,4
10381,20,2,1,9,1,14,0,5,1,2
10382,16,4,1,12,1,7,0,6,3,3
10383,13,0,0,9,1,7,2,1,1,4
10384,16,5,0,18,1,5,1,5,2,3
10385,1,2,3,0,0,12,0,5,1,2
10386,15,2,1,10,1,0,0,4,0,2
10387,18,2,3,3,1,0,0,8,1,4
10388,13,4,0,10,1,14,1,7,0,4
10389,17,2,2,9,1,0,1,5,2,4
10390,18,3,1,2,1,15,1,4,2,5
10391,18,2,2,9,1,11,1,6,3,2
10392,13,4,0,10,1,14,1,7,0,4
10393,17,1,2,10,0,10,1,6,2,2
10394,2,4,0,9,1,8,2,8,3,3
10395,11,5,0,2,0,0,0,5,1,2
10396,15,3,0,9,1,0,1,4,1,0
10397,11,4,2,2,1,9,1,4,4,2
10398,14,2,0,10,0,0,1,9,1,2
